molecule_chembl_id,canonical_smiles,standard_type,standard_value,pchembl_value,assay_chembl_id,assay_description,target_chembl_id,target_pref_name,target_organism,standard_units_norm,IC50_nM,pIC50
CHEMBL4530761,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cnc2c(Cl)ncnc21)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,310.0,6.51,CHEMBL4341809,Inhibition of wild type HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,310.0,6.508638306165727
CHEMBL4590327,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2cnc3c(Cl)ncnc32)cc1,IC50,43.0,7.37,CHEMBL4341809,Inhibition of wild type HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,43.0,7.366531544420413
CHEMBL4451344,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,IC50,460.0,6.34,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,460.0,6.337242168318426
CHEMBL4555048,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,400.0,6.4,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,400.0,6.3979400086720375
CHEMBL4448278,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc(N)cc1,IC50,120.0,6.92,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,120.0,6.920818753952375
CHEMBL4452115,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,IC50,240.0,6.62,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,240.0,6.619788758288394
CHEMBL4444407,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,150.0,6.82,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,150.0,6.823908740944319
CHEMBL4444031,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc(N)cc1,IC50,170.0,6.77,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,170.0,6.769551078621726
CHEMBL4530869,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,IC50,150.0,6.82,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,150.0,6.823908740944319
CHEMBL4443902,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,170.0,6.77,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,170.0,6.769551078621726
CHEMBL4541253,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc(N)cc1,IC50,300.0,6.52,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,300.0,6.522878745280337
CHEMBL4566224,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,IC50,370.0,6.43,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,370.0,6.431798275933005
CHEMBL4447543,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,220.0,6.66,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,220.0,6.657577319177793
CHEMBL4459161,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)S(=O)(=O)c1ccc(N)cc1,IC50,2370.0,5.62,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,2370.0,5.625251653989896
CHEMBL1323,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,IC50,0.46,9.34,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,0.46,9.337242168318426
CHEMBL4561381,C=C(C)[C@@H]1CC[C@]2(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,IC50,210.0,6.68,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,210.0,6.6777807052660805
CHEMBL4473528,C=C(C)[C@@H]1CC[C@]2(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,IC50,1050.0,5.98,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,1050.0,5.978810700930062
CHEMBL4453560,C=C(C)[C@@H]1CC[C@]2(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(N)cc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,IC50,610.0,6.21,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,610.0,6.214670164989233
CHEMBL4454556,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CC[C@@H]3C4=CC(=O)[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]4(C)CC[C@@]3(C)C2)cc1,IC50,1850.0,5.73,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,1850.0,5.732828271596986
CHEMBL4455767,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]1(C)CC[C@@H]2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)C1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,1080.0,5.97,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,1080.0,5.96657624451305
CHEMBL4556761,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]1(C)CC[C@@H]2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)C1)S(=O)(=O)c1ccc(N)cc1,IC50,490.0,6.31,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,490.0,6.309803919971486
CHEMBL4549913,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CC[C@H]3C4=CC(=O)[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]4(C)CC[C@@]3(C)C2)cc1,IC50,480.0,6.32,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,480.0,6.318758762624412
CHEMBL4579986,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]1(C)CC[C@H]2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)C1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,500.0,6.3,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,500.0,6.301029995663981
CHEMBL4443043,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@]1(C)CC[C@H]2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)C1)S(=O)(=O)c1ccc(N)cc1,IC50,580.0,6.24,CHEMBL4373341,Inhibition of HIV1 protease expressed in Escherichia coli using Arg-Glu (EDANS)-Ser-Gln-Asn-Tyr-Pro-Ile-Val-Gln-Lys(DABCYL)-Arg as substrate preincubated for 20 to 30 mins followed by substrate addition and measured for 10 mins by FRET assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,580.0,6.236572006437063
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,IC50,0.3,9.52,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,0.3,9.522878745280337
CHEMBL4300203,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@@H](N)C(C)C)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4522729,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@H](N)C(C)C)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4437104,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)C(C)C)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4474072,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@H](NC(=O)[C@H](N)C(C)C)C(C)C)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4460401,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@@H](NC(=O)[C@H](N)C(C)C)C(C)C)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4554438,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@H](NC(=O)[C@@H](N)C(C)C)C(C)C)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4447493,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)CN)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4463796,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)CN(C)C)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4525849,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@H](C)N)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4542773,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@@H](C)N)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4573907,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@@H](N)Cc1ccccc1)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL4574382,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)OC(=O)[C@H](N)Cc1ccccc1)C(C)(C)C,IC50,4.0,8.4,CHEMBL4392471,Inhibition of HIV1 protease activity,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,4.0,8.397940008672037
CHEMBL322241,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NC(C)(C)C,IC50,6.3,8.2,CHEMBL4403791,Inhibition of HIV-1 protease by spectrofluorometric assay,CHEMBL2366517,Protease,Human immunodeficiency virus 1,nM,6.3,8.200659450546418
CHEMBL3670888,CC(C)CN(Sc1ccc2c(c1)CCO2)[C@H](CO)CCCCNC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)N1CCOCC1,IC50,0.995,9.0,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,0.995,9.002176919254275
CHEMBL3670889,CC(C)CN(Sc1ccc2c(c1)OCCO2)[C@H](CO)CCCCNC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)N1CCOCC1,IC50,2.024,8.69,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,2.024,8.693789491832238
CHEMBL3670890,CC(C)CN([C@H](CO)CCCCNC(=O)[C@H](Cc1ccccc1Br)NC(=O)N1CCOCC1)S(=O)(=O)c1ccc2c(c1)CCO2,IC50,0.599,9.22,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,0.599,9.22257317761069
CHEMBL3670886,Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1Br)C(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1,IC50,0.6,9.22,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,0.6,9.221848749616356
CHEMBL3670887,CC(C)CN([C@H](CO)CCCCNC(=O)[C@H](Cc1ccccc1Br)NC(=O)c1cccc(=O)[nH]1)S(=O)(=O)c1ccc(N)cc1,IC50,0.29,9.54,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,0.29,9.537602002101044
CHEMBL3670897,Cc1ccccc1C[C@H](NC(=O)c1cccnc1)C(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1,IC50,1.417,8.85,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,1.417,8.84863014975254
CHEMBL3670829,O=C(O)CNC(=O)c1c(=O)oc(O)c2cc(Br)ccc12,IC50,1.286,8.89,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,1.286,8.890759031411797
CHEMBL3670898,C[C@H](NC(=O)c1c(=O)oc(O)c2cccc(-c3cccc(C(F)(F)F)c3)c12)C(=O)O,IC50,1.353,8.87,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,1.353,8.868702203402377
CHEMBL3670899,Cc1ccccc1C[C@H](NC(=O)c1cccc(C)c1O)C(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1,IC50,4.122,8.38,CHEMBL3705170,"Enzymatic Assay : This is a fluorometric assay based on the cleavage by protease of a substrate carrying a donor group (EDANS) and an acceptor group (DABCYL) on each side of the cleavage site, interacting together through fluorescence resonance energy transfer (FRET) as described by Matayoshi et al. (Science 247:954-954, 1990).",CHEMBL3638323,HIV protease,Human immunodeficiency virus,nM,4.122,8.384892012556806
